,title,label
2638," “Shands Hospital of Gainesville, Florida, has confirmed its first case of coronavirus.”",f
2560, The photo shows the heart of someone who has COVID-19.,f
3286, A video claiming that the $ 100 bills are being printed without a number in Argentina.,f
2465, Staff of Gold Coast Hospital in Australia has gifted a volleyball to Tom Hanks in quarantine.,f
198, Nairobi Governor Mike Sonko has donated 58 million shillings for COVID-19 response.,f
1061," In the Philippines, Senator Manny Pacquiao was the only senator who responded to the coronavirus crisis.",f
357, Bill Gates claims and announces that vaccinations will be mandatory for all.,f
3849, Indian Actor Aamir Khan gives Rs. 15000 to poor people in 1Kg wheat flour.,f
278, Video post claiming that COVID-19 infection can be identified by holding breath for 10 seconds.,f
2237," Photo posts claim a person is committing suicide by jumping from a building in Italy, a doctor couple in an Italian hospital a few hours before their death and chaos in an Italian hospital amid COVID-19.",f
3577, Video of a man belonging to Tabligi Jamaat stripped naked and vandalizing the hospital where he’s put under quarantine.,f
2104, Anyone in Manchester with blood group O negative should go to the Royal Infirmary as they have run out of blood.,f
2767, Facebook posts shared hundreds of times in South Africa claim that criminals posing as government officials are going around to people’s homes and distributing face masks that are laced with chemicals to knock them out and rob them.,f
2884," Ghana’s leading biomedical research institute, Noguchi, approves COA FS, a Ghana-made food nutritional supplement, to fight the coronavirus.",f
835, A video of two Albanian female news anchors wearing revealing jackets on-air has been viewed tens of thousands of times on Twitter alongside a claim that they dressed promiscuously in a bid to persuade people to stay indoors during the COVID-19 pandemic.,f
477," A Facebook post advertising lockdown relief funds worth Ksh 5,000 for Kenyans.",f
2435,"Did Nobel Laureate Tasuku Honjo Say COVID-19 Was ‘Man-Made’?
Unlike new viruses, quotes can be manufactured with ease.




							False",f
127, There is a new case of COVID-19 in Sacedón (Spain).,f
2742," Muslim boy in Madhya Pradesh, India attacked by BJP workers for violating lockdown.",f
1753," Before reaching the lungs, the coronavirus remains in the throat for three or four days and at this time the person begins to cough and have a sore throat. If you drink a lot of water and gargle with warm water and salt or vinegar, you can remove the virus.",f
201, Video shows quarantined patients dancing in a COVID-19 center in Mumbai.,f
3455, A police commissioner from Mumbai has asked essential services to be available at certain hours.,f
3325, Video showing how Iraqis took to the streets in refusal to extend the curfew imposed to prevent the outbreak of coronavirus.,f
1987, PCR tests cannot detect a new coronavirus.,f
3526, Authorities should implement temperature tests to travelers from China.,f
4111, A coronavirus vaccine for cows shows that the virus behind the current outbreak is not new.,f
2215, “Italian Parliament Calls For The Arrest of Bill Gates”,f
2545, Indian Home ministry declares posting about COVID-19 on WhatsApp groups a punishable offence.,f
1413, Photo shows food being distributed to Rwandans during coronavirus lockdown.,f
977, Getting a flu shot increases the risk of coronavirus by 36%.,f
1360, The government — or specific states such as Michigan or Florida — has mandated that employers and schools close for two weeks.,f
2778," A video shared thousands of times on Facebook, Twitter and Instagram purports to show hundreds of Nigerians scrambling for food amid a lockdown prompted by the novel coronavirus.",f
953," The coronavirus is in Arezzo, a city in Tuscany, Italy.",f
1373," The Gates Foundation “tested a polio vax in India between 2000 & 2017 and paralysed 496,000 children.”",f
453, The photo shows former Vice President Joe Biden and Michigan Gov. Gretchen Whitmer violating social distancing guidelines on April 9.,f
2890, This video shows a man eating a bat soup in a restaurant in China.,f
2252, A video of a young man from Gujarat claiming he has found a medicine that cures COVID-19.,f
2279, A blog site reported the demise of a trial volunteer of a potential COVID-19 treatment.,f
918," COVID-19, the disease caused by the coronavirus, is not pneumonia but a form of thrombosis or blood clotting in the blood vessels.",f
829, News about COVID-19 can only be shared after seeking the government’s permission.,f
877, A photo showing rows of passengers wearing face masks and shields on board a plane has been shared hundreds of times in multiple posts on Facebook alongside a claim it was taken in Indonesia during the coronavirus pandemic.,f
4165," Facebook and Instagram posts shared thousands of times claim that vaccines directly violate the Nuremberg Code, a set of research ethics principles for human experimentation established after World War II.",f
1088," Vaccines, including the one for COVID-19, include aborted fetal tissues.",f
2592," Muslim azan was recited in Granada, Spain, for the first time after 500 years due to the outbreak.",f
3550, The Department of Homeland Security (DHS) plans to mobilize the National Guard to enforce a nationwide 14-day quarantine.,f
1961, Drinking tea can help cure COVID-19.,f
3743, A man says that coronavirus was created to keep people inside homes and install 5G antennas.,f
1791," A video of a woman claiming that pneumonia, HIV, and cardiovascular patients are being treated together in a hospital’s COVID-19 isolation ward has been viewed thousands of times in multiple posts on Facebook and Twitter. The footage includes superimposed text that claims the hospital is the Abbasi Shaheed Hospital, a state-run facility in the Pakistani city of Karachi.",f
3820," Governor of São Paulo said he signed a contract with China for the production of a coronavirus vaccine in August 2019, which proves that the pandemic is a scam.",f
1389," A girl child who was just born in a village in the state of Rajasthan said immediately after the birth that to contain the coronavirus outbreak in India, every person in the country should apply turmeric paste on the toenail on their right foot. The baby died after saying this.",f
3816, Influenza vaccines are likely to result in a false positive PCR-test for Sars-CoV-2.,f
2622," 30 cases of new coronavirus in the city of Barranquilla, in Colombia.",f
1904, A Whatsapp message that pretends to be from the German Robert Koch Institute advises to take 100 grams of alcohol a day because this would help to desinfect the throat and kill the coronavirus.,f
2082, This voice record circulating in Turkey is based on Johns Hopkins University research.,f
922, New virus stays at the throat level for four days.,f
62, Claim that Dr. Anthony Fauci’s statement that the coronavirus death rate is 10 times that of the seasonal flu is “a claim without any scientific basis.”,f
3314," Kabataan Representative, in the Philippines Sarah Elago tested positive for coronavirus.",f
3408," A “Wuhan super virus” was created in a Chinese biosecurity lab and has infected more than 100,000 people in Wuhan.",f
1299, The government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.,f
3808, A WhatsApp chain said that the Japanese scientist Tasuku Honjo claimed that COVID-19 was created by man.,f
1307, A Royal Decree-Law approved and published in the Official State Gazette (BOE) would allow people who regularly do sports to run during the state of alarm.,f
2319, The Irish Prime Minister/Taoiseach Leo Varadkar has urged people not to use the Houseparty video messaging app due to security concerns.,f
2257," Image of a market practising social distance claimed to be from a city Aizwal, in India.",f
4102," The Tunisian President, Qais Said, has ordered the dispatch of a medical delegation to Algeria to help it fight Coved-19.",f
757, “NYC man drops dead in middle of street — suspected coronavirus!”,f
1133, The Gates Foundation wall has a sign of “center for the global reduction of the human population”.,f
3691, Nostradamus predicted COVID-19.,f
856, A post says the coronavirus can be slowed or stopped with the “immediate widespread use of high doses of vitamin C.”,f
392, Amazon is delivering economic help in Venezuela because of the pandemic spread of COVID-19.,f
2548, A video from a British broadcaster shows Italian coronavirus victims got taken down.,f
212," Eating alkaline foods are an effective treatment against COVID-19. SARS-Cov-2 does not survive when the pH of the body is above 5.5. A few food itens with alkaline pH: orange, lemon, avocado, pineapple, mango and garlic.",f
1688, Photo of the prime minister of Italy crying and expressing his helplessness that he couldn’t save coronavirus patients in Italy.,f
2384, New York schools add a COVID-19 vaccine to the mandatory school schedule.,f
226, Video of police killing COVID-19 affected people in China.,f
2119, A video clip of Indian Prime Minister Narendra Modi admitting that the Covid-19 pandemic is “a soldier of God” and admits that he erred in “assaulting” Muslims in his country.,f
1600," President of Russia, Vladimir Putin, has ordered COVID-Organics and asked Africans not to follow the World Health Organization (WHO).",f
3558, A Dutch minister said that “giving money to Portuguese politicians is like putting a cat in a sardines basket”.,f
3532, A text message from a COVID-19 monitoring app says the government is aware the user is more than 20km from their home address and must explain why.,f
3972, News channels suggest drinking tulsi and noni juice will help prevent the novel coronavirus.,f
2438, Germans quarantined in La Gomera by the coronavirus leave home isolation without permission.,f
614, US military brought the virus to Wuhan on October 2019.,f
1559, North Korean leader will execute anyone who is infected with the new coronavirus.,f
4029, Big Pharma is behind COVID-19 deaths.,f
3069," QQ instant messaging announced the real death toll is 25,000.",f
766, A video purportedly shows a winged creature atop the dome of a structure has been viewed tens of thousands of times on Facebook and YouTube alongside a claim that it shows “the image of a devil” on the roof of a church in Italy.,f
1869, Ecuadorians dump their dead by COVID-19 into the sea.,f
1033," Drinking two spoonfuls of palm oil daily protects against coronavirus, according to the World Health Organization.",f
1713, This photograph of corpses is related to the coronavirus in Spain.,f
3460, Says kitchen worker in viral video is potentially spreading coronavirus by blowing into food containers.,f
2374, Marathi newspaper reports a conspiracy theory of coronavirus being a bioweapon.,f
2027," Facebook posts shared thousands of times recommend various practices to prevent COVID-19, including gargling salt water, drinking tea and avoiding ice cream.",f
2416," Post claims food products such as rice, fortune cookies, mi goreng noodles, ice tea and “Chinese red bull” are contaminated with coronavirus in Australia. Also some areas of Sydney are supposedly identified as contaminated.",f
1295, A video has been viewed thousands of times on Facebook alongside a claim it shows Muslims in the US praying on a street during the coronavirus pandemic.,f
16, A screen capture of the cover of The New York Times accompanied by a text in which it is assured that the newspaper would have branded the Government of Spain as “communist”.,f
890, Coronavirus patients are being “cremated alive” in China.,f
2867, Dr Uma Kumar of AIIMS gave the interview as shown in the video on coronavirus.,f
3917," Viral video with Dr. Shiva Ayyadurai proves Fauci, White House and others are members of deep state.",f
3447, “Go to 2020census.gov and fill out this census form so you can get your stimulus check.”,f
4002, Prolonged use of masks causes lack of oxygenation.,f
1577," Says imposters in hazmat suits are going door to door in Stockton, California, saying they are checking residents for fever or COVID-19, but they “will enter your home and physically attempt robbery.”",f
110, IndianTelecommunication Department offering free internet services during lockdown to work from home.,f
4058," In the video, the woman who is asking to take the coronavirus seriously is the wife of the Prime Minister of Canada.",f
3081, A mixture of vinegar and fabric softener is a better disinfectant than alcohol.,f
59," Taiwan authority announced a monthly subsidy of NT$50,000 for each family for three months.",f
3190, A stealth drone is used to intimidate people who do not comply with the curfew in Brazil.,f
1667, An image with human body figurines in a bowl that claims China is serving human baby soup in its restaurants.,f
3411, Gargling water with salt or vinegar “eliminates” the coronavirus.,f
1311, A “study” saying that runners and cyclists may project contaminated droplets up to 5 meters,f
2585, Posts shared thousands of times on Facebook claim to provide an emergency food stamp hotline.,f
513, Drinking hot water ou tea kills the new coronavirus because it cannot resist heat.,f
1749, Quarantine video is allegedly from different cities in Turkey.,f
2265, Gargling warm water with either salt or vinegar can eliminate coronavirus.,f
2209, Coronavirus contains “HIV insertions.”,f
3290, COVID-19 is a pretense for lobbies to enslave and reduce the amount of people on Earth.,f
455,"Did the TV Show ‘My Secret Terrius’ Predict Coronavirus?
COVID-19 is caused by a coronavirus, but not all coronaviruses cause COVID-19. 




							False",f
3986, Says Dr. Anthony Fauci’s name appears on “4 U.S. patents for a key glycoprotein” used to “create the current COVID-19 epidemic.”,f
3538, “It’s not the coronavirus that’s killing people. It is the economy.”,f
4033, The WHO has issued an alert against buying holy colors from China,f
2125," China is seeking court’s approval to kill 20,000 people positive with coronavirus",f
1238, False document from the Government of Nuevo Leon in Mexico circulates.,f
1322," The German government reopens its airspace and excludes all Arab countries from the procedure, except for Tunisia.",f
5, Ivermectin is the cure for COVID-19.,f
2044," A chess tournament was held in Kalush, Ukraine during the quarantine.",f
1733," Overcrowded train carrying migrants from Mumbai to West Bengal, flouting lockdown norms in India.",f
1009, A positive COVID-19 patient recently met Narendra Modi.,f
4211, Anti-bacterial mouthwash which has been watered down is an effective substitute for hand sanitiser,f
2414, Putting an onion in your room can help prevent COVID-19.,f
25, Remedy recipe: (1) boil tea with bitter melon. (2) Lemon juice with salt or Chinese mesona,f
311," Boris Johnson refused 50,000 ventilators offered by the EU.",f
2490, The government is not getting the test to detect COVID-19 from the company Genomica because it is run by the sister of a former opposition minister.,f
1943, Claim that the coronavirus isn’t new as there is a canine coronavirus vaccine since 2001.,f
639, Russian government has unleashed lions on the streets to impose a public curfew.,f
2746, China scientist Ms. Shih generated coronavirus.,f
1521, The Telangana state government is distributing Ramadan gift packs during the lockdown.,f
463, A “face mask exempt card” allows you to cite the ADA and not wear a mask.,f
3603, A package from AliExpress sent from China can spread the new coronavirus.,f
2984,"Does Trump Own Stock in a Company CDC Uses for COVID-19 Tests?
The U.S. president’s finances are complex, but does Donald Trump actually benefit from the CDC’s testing procedures for the new coronavirus?




							False",f
3089, Black cats in Vietnam are being killed and consumed as a COVID-19 cure.,f
2674, A photo showing rows of passengers wearing face masks and shields on board a plane has been shared hundreds of times in multiple posts on Facebook alongside a claim it was taken in Indonesia during the coronavirus pandemic.,f
3458, “Entire city of Mumbai will be under military lockdown for 10 days starting from Saturday. So please stock everything. Only milk and medicine will be available.”,f
2338," Tests results, theft, ban: Three false reports about chloroquine",f
1525," Government of India will provide a relief package of Rs 50,000 to ration card-holders under its scheme ‘Rashtriya Sikhshit Berojgar Yojna’.",f
2390, Helicopters of the Argentine Air Force will spray disinfectant against the coronavirus.,f
2428," Sri Lankan Navy base in Colombo were using traditional Ayurvedic medicine for COVID-19 treatments, and as a result no patients were in ICU.",f
1365, “Mass vaccination for COVID-19 in Senegal was started yesterday (4/8) and the first 7 CHILDREN who received it DIED on the spot.”,f
4176, Photo of Pakistani people holding a banner with the text – ‘We don’t want Kashmir. Give us Hydroxychloroquine’ asking India to help them handle the COVID-19,f
3037, The WHO has issued a protocol for lockdown extension providing a relaxation period of five days.,f
2774," A WhatsApp audio allegedly from a judge of Tarragona, Spain that claims that cops can’t fine you for going to the street during the lockdown",f
2496, A video shows Zimbabwean police assaulting religious people for attending to a mass during the confinement.,f
717," Someone living in Cercerda (Galicia, Spain) died under “strange circumstances”.",f
3040, The pandemic is a fake excuse for Bill Gates to depopulate the Earth.,f
570, Stop taking NSAIDs as it increases the effect of the virus on the body and causes the spread of COVID-19.,f
4078, African skin and blood is resistant to coronavirus.,f
2553, Consuming salt and onion can cure the novel coronavirus.,f
3569,"Are Vegetarians Safe from COVID-19?
A claim alleges the World Health Organization found that vegetarians are unaffected by COVID-19 because the virus survives in animal fat.  




							False",f
1903, Ministry of Home Affairs in India has directed people to not post anything related to coronavirus.,f
2326," Ameera al-Taweel, a former Saudi princess and philanthropist, has partnered with the World Health Organization (WHO) to give out COVID-19 relief money on social media.",f
230, Egypt Health Minister has given China the vaccine against the coronavirus.,f
4124, Church asked an imam of a mosque to call for Islamic prayer (Azan) from the church because of COVID-19.,f
1917," Authorities from the Guatemalan Ministry of Health said they would buy at least 200 respirators, but there has been talk of a shortage of this type of medical equipment.",f
218, Martial law is imminent in United States.,f
4037, Drinking mate helps to avoid becoming infected with the new coronavirus,f
1243," An American CEO drew the Indian map comparing the population of each Indian state to that of countries across the world, highlighting how India is indirectly handling the COVID-19 crisis of so many countries.",f
2073," Alberto Fernández, about the coronavirus: “Mortality in people over 65 is 80%”.",f
2058, A fake picture allegedly shows how coronavirus can pass through protective masks’ fabric.,f
2474," The SARS-CoV-2 has been engineered by man, edited from the VIH-1 virus.",f
42, Video of a doctor fainted on the floor after getting infected with coronavirus.,f
1187," Dr Charles Lieber, a Harvard professor, has been arrested in the USA for manufacturing the coronavirus and selling it to China. A video news report from WCVB, a TV station in Boston, Massachusetts, is shared with the Facebook post.",f
3623, Video of Indian activist Tripti Desai’s arrest by police after selling bottles of liquor during lockdown.,f
3147," Boil weed and ginger for COVID-19 victims, and the virus will vanish.",f
2064, The Uruguayan Air Force announced that it will spray disinfectant from a helicopter to eradicate the new coronavirus.,f
1288, An image claiming that there´s a lot of fish stranded in the Peruvian coast due infection of corpses with COVID-19 dumped in the sea in Ecuador.,f
2922," President Donald Trump said, “People are dying who have never died before.”",f
2103, The claim that there is a cure from the new coronavirus. The name of the drug is decametoxine.,f
715, An image showing a COVID-19 vaccine created in 2001.,f
1310,"Is ‘COV-19’ Inscribed on This Piece of 5G Equipment?
An old piece of television equipment was used to further a conspiracy theory about 5G and COVID-19. 




							False",f
565," A video of former Iraqi dictator Saddam Hussein has been shared repeatedly on Facebook, Twitter and Instagram alongside a claim it shows him stating the U.S threatened to spread the novel coronavirus in Iraq during a meeting in the 1990s.",f
3136, The owner of the Indian jewellry group Joyalukkas died due to COVID-19.,f
3230, A headline: “Latest News / Something Big is Happening in Europe.”,f
3490, Two UK police forces used the same photo to illustrate two different crimes.,f
3394, A Sri Lankan girl finds a cure for coronavirus.,f
1017, Media outlets duped the public saying coronavirus killed the same man twice.,f
908," On WhatsApp, Facebook and Twitter, a text is presented as a translation into Spanish of an editorial in The Washington Post by Desmond Brown, which states, “Either wild capitalism dies, or human civilization dies.”",f
3367, Filipinos are eating a bat soup in Wuhan.,f
1233, Italians bidding goodbye to the world because of coronavirus.,f
2911, President Donald Trump attending the recital of Quran verses to fight coronavirus.,f
103, A video has been viewed tens of thousands of times in multiple posts on Facebook and Twitter in April 2020 alongside a claim it shows the arrest of Indian activist Trupti Desai after she attempted to buy alcohol during a government-imposed lockdown triggered by the COVID-19 pandemic.,f
219, COVID-19 is sparing essential workers.,f
1704, The Food and Drug Administration (FDA) authorized Bodysphere’s two-minute COVID-19 testing kit.,f
494, A video shows the Wuhan market.,f
3981, Deaths in Brazil by pneumonia are registered as COVID-19.,f
541, Drinking water with lemon can prevent COVID-19.,f
666," While COVID-19 tests on sick people take from 10 to 20 days to show results, on dead people the results are given instantly.",f
1076, Vodka can reduce the risk of Coronavirus infection.,f
2826," Mayor of São Paulo, diagnosed with COVID-19, used chloroquine, the same drug that was banned by the municipal government.",f
3831, Malaysia dismissed residents outside the home with drones that shoot fireworks.,f
2953, German Chancellor Angela Merkel apologizes to German children because of the quarantine.,f
14, Netflix gives away free accounts during coronavirus quarantine.,f
3180, Pak PM Imran Khan’s wife tested positive for COVID-19.,f
4221," A post shared hundreds of times on Facebook claims that Didier Raoult, a French specialist in infectious diseases, is urging Africans “not to take Bill Gates vaccine” against coronavirus as it contains “poison”.",f
1845, The new coronavirus dies when a temperature around is 26-27 degrees Celsius.,f
2679, Russia has unleashed over 500 lions to ensure that people stay inside their homes amid the coronavirus outbreak.,f
3022, This photo shows a brothel in Europe where people have been quarantined.,f
1142,"Can a Homemade Tito’s Vodka Hand Sanitizer Help Stem Coronavirus?
As the coronavirus spread in 2020, a fierce outbreak of bad advice took hold online. 




							False",f
4128, A Whatsapp message allegedly from a Chinese doctor and CNN that says coffee can prevent coronavirus,f
631, An image shows a COVID-19 rail tanker.,f
3627, Photo shows coffins from coronavirus outbreak in Italy.,f
3110," WHO said vegetarians will not be affected by COVID-19, because COVID-19 need to have animal fat ��in order to �survive.",f
2687," Video shows bat infestation under a tiled roof, the source of coronavirus in Hubei, China.",f
1234," Telugu actor collected a huge amount of money from fans but provided relief to just 2,000 poor families.",f
751, A claim that neem leaves can cure the novel coronavirus and relieve its symptoms has been shared thousands of times in multiple Facebook posts.,f
3803, Putin had a press conference and gave people a choice between 15 days isolation and 5 years in prison.,f
1822," A post, claiming that Switzerland, Ukraine, Czech Republic and Turkey left the “coronavirus project”.",f
1986, Indian nurse in Jeddah (Saudi Arabia) has been detected with novel coronavirus(2019-nCOV).,f
640," In Russia, a newborn was named Covid.",f
405," Recently, Petrol companies reduced Rs. 6.40 on petrol and on Diesel Rs. 6.80.",f
2536, WHO warned that the second wave of the pandemic would be “catastrophic”.,f
771, The government takes the opportunity of the epidemy to discreetly develop 5G in France.,f
1729, The WHO advises against consuming bakery products.,f
809, “Nearly half of (Missouri) counties have not reported positive (COVID-19) cases.”,f
2972," Someone from Bosnia and Herzegovina was captured on the Diamond Princess cruiser in quarantine. After testing negative for coronavirus, he returned to BiH.",f
2646," Video shows Army trucks carrying medecine and safety equipment sent from federal government to state government in Pará, Brazil.",f
165, There is censorship against the use of chloroquine as a treatment.,f
1479, Map of the spread of coronavirus In the coming months.,f
4140," There are 5 coronavirus Suspect Patients in Indonesia, one of whom died.",f
1336, Sanitiser bottles inside a parked car triggered fire due to heat wave in Bhopal.,f
3129, An official document details the instructions for schools in the post-lockdown period in France.,f
293," George Soros is one of the people responsible for the new coronavirus, born in a laboratory.",f
235," Coronavirus dies in 26-27 degrees temperature, according to UNICEF.",f
3008, President Donald Trump will announce that a scientist “finally found a vaccine to cure coronavirus.”,f
3373, Claim that Saint Corona has always been a patron saint against epidemics.,f
4146, WHO offers free data for coronavirus info.,f
791, Photo of Italian PM Giuseppe Conte who cried for regretting the late lockdown.,f
3429, Video allegedly exposing coronavirus’s secrets.,f
3607, US has developed miracle drug Remedesivir against COVID-19.,f
4093, Coronavirus phase 4 involves war code.,f
1309, Photos of medicines from the US which will be only given to selected people by the Indian government in the name of COVID-19 treatment to eliminate them.,f
2231, Messages that claim that the Government knows where we are at all times thanks to an application that Google has installed on our phones.,f
2905," There are only 2 people infected with COVID-19 in clinic 2 of the IMSS in Monterrey, Nuevo León, Mexico.",f
426, Vladimir Putin let lions loose in the streets of Russia to keep them indoors amid COVID-19.,f
2857, Coronavirus was invented and patented by researchers at the Pirbright Institute in 2018.,f
121, “Every election year has a disease” — SARS in 2004; avian flu in 2008; swine flu in 2010; MERS in 2012; Ebola in 2014 and 2018; Zika in 2016 and the coronavirus in 2020.,f
1654, Video shows fight between inspectors and population over social isolation measures in Brazil.,f
2796, The coronavirus was created and patented by an American lab two years before the pandemic.,f
923,"Was This ‘Health Bulletin’ an Accurate Coronavirus Warning?
A viral social media post erroneously advised the public to ""keep your throat moist"" in order to avoid contracting the respiratory infection.




							False",f
2378, Education Ministry announces all students are passing the actual course without making exams because of coronavirus.,f
3432," The pH value of COVID-19 is between 5.5 and 8.5 so you should have alkaline food with a pH higher than 8.5 to kill the virus — such as lemon, garlic or pineapple.",f
493, The number of people infected with COVID-19 rose in Tokyo because there was no longer any need to refrain from testing after the postponement of Olympics.,f
1197, Coffee prevents coronavirus.,f
3164, Italians threw away their currency on the streets due to COVID-19 deaths.,f
1015," Bolivian Government Minister, Arturo Murillo, said that COVID-19 “is a type of cold”.",f
3386," Dr. Anthony Fauci said: “as soon as a COVID-19 vaccine is manufactured, it must be delivered to healthcare professionals for immediate human injection. Proper studies can be done later.”",f
4135, Muslim women were caught shopping in lockdown.,f
2354, Hospitals are empty and it proves that the epidemic doesn’t exist.,f
3908, Consuming more alkaline foods helps “raise the pH level” to counteract COVID-19.,f
3979," A video has been viewed hundreds of thousands of times in multiple Facebook posts which claim it shows two Italian doctors who contracted novel coronavirus, which causes the disease COVID-19, while treating patients.",f
281," A viral video showing some men assaulting a policeman is being shared with the claim that it is from Agripada, Mumbai (Indiaa).",f
1812," Switzerland, Turkey, Czech Republic, Ukraine – leave the “coronavirus project”. Only Lithuania continues quarantine for another two weeks.",f
1930," “Georgian blood is unique. It may prove useful to fight COVID-19″. According to the article, doctor Dick Longballs from the Virology Research Center in the city of Hartford, the U.S. state of Connecticut, who is involved in developing a vaccine against COVID-19, discovered that Georgian blood contains special particles.",f
3138, The implementation of enhanced community quarantine (ECQ) in several areas nationwide will be extended until May 25.,f
485, Posts shared thousands of times on Facebook claim to provide an emergency food stamp hotline.,f
1128," Women of Shaheen Bagh, in Delhi, India caught red-handed carrying out a prostitution operation during the lockdown",f
2127, An image shows a woman in Italy clutching her 18-month-old child tightly to her chest before dying of coronavirus.,f
994, Carrefour is offering a R$ 300 voucher for families in need during the COVID-19 crisis.,f
2565," Mixing Suavitel, vinegar, Clorox and water helps neutralize the coronavirus.",f
2108, Video shows a person infected with coronavirus being detained by the police.,f
667, This photo is a “chinese tapa”¨from a bat.,f
1069,"Did ‘The Simpsons’ Predict the Coronavirus Outbreak?
It might be time to raise our standards for ""predictions.""




							False",f
3619, Evo Morales (ex-mandatary of Bolivia) has COVID-19.,f
3043, Italian doctor who supports the anti-vaccine movement claims that vaccines won’t help in the fight with novel coronavirus because virus mutates too quickly. Post also claims that in reality only 3 people in Italy died because of coronavirus.,f
2534, Helicopters are going to spread chemicals against the coronavirus.,f
1697, The quarantine will last until the end of May in Ukraine.,f
3805, Articles shared thousands of times on Facebook and Twitter claim Rwandan President Paul Kagame censured the World Health Organization (WHO) for rejecting a herbal tonic touted by the Madagascan government as a cure for COVID-19.,f
623," Minister of finance praises Latvia’s COVID-19 state support for private business, saying that because of that the unemployment rate has risen much less than in the neighboring countries.",f
3506, Cameroonian bishop Mgr Samuel Kleda revealed the recipe of a drink that can cure COVID-19.,f
948, Portuguese authorities decided that each citizen who goes to work must have an official authorization to leave home.,f
1027," In order to save Pakistani people from the coronavirus, Prime minister Imran Khan has started prayers in Shiva temple in Ciyal Kota (Pakisthan) which had been closed for 72 years.",f
1826, Video of Canadian PM Justin Trudeau’s wife who is suffering from COVID-19.,f
443, A video shows Chinese police crackdown on suspected COVID-19 patients.,f
789," “Plandemic” — a slickly-edited, 26-minute interview with a discredited researcher — has been widely shared on social media.",f
987, Over 300 people in Jaipur contracted COVID-19 after coming in contact with a indian monk who was smoking chillum.,f
1967, Ugandan President Kaguta Museveni and Prime Minister Ruhakana Rugunda have tested positive for COVID-19.,f
419, Researchers developed a drug that can cure COVID-19 in 3 days.,f
3675, Video shows police seizing money diverted from respirators at the home of the health secretary of the Brazilian city of Belém.,f
241, Netflix is offering free access for those in quarantine.,f
1539," Professor Dr Tasuku Honjo, caused a sensation today in the media by saying that the coronavirus is not natural.",f
1099, Coronavirus is actually chemtrail lungs.,f
3368," Luciano Hang, Roberto Justus (Brazilian businessmen, pro-vertical isolation tactics) and Eduardo Costa (singer, Bolsonaro supporter) donated 4 million Brazilian reais and 90 respirators to SUS (National Health Care system).",f
1670," In the Philippines, former presidential spokesperson Salvador Panelo blamed the poor for not saving up in the middle of the coronavirus crisis.",f
4116, Mélange Of Unrelated Videos From China Shared Misleadingly In Context To Recent Corona Virus Outbreak.,f
865, 4 people died in Hyderabad (India) due to the 2019 coronavirus.,f
706," In the Philippines, Bagong Alyansang Makabayan (Bayan) Secretary General Renato Reyes was spotted panic buying in an S&R Branch.",f
2322," A photo of an empty hospital room. On the caption, it says that this used to be an “isolation room” for COVID-19 patients at the HCPM Hospital, in Rio. It says, also, there was now only one COVID-19 case in this hospital.",f
351," In the backdrop of the lockdown, videos of wild animals taking over the roads are surfacing on the internet. Among them, a set of pictures of a herd of deer is doing the rounds on social media claiming that these pictures are from Lake Club, Chandigarh.",f
1034, Claim that a Japanese Nobel Prize-winning scientist said coronavirus is unnatural and man-made.,f
1183, COVID-19 is a vaccine that is ‘activated’ and spreads with the 5G.,f
2255, The mayor Of Buffalo told people to evacuate due to the coronavirus outbreak.,f
1623, Video tries to show coronavirus is fake and not dangerous.,f
3388, Maduro decreed three months of quarantine.,f
1375, Arab medieval historian Abu Al-Hassan Al-Masoudi predicted the present crisis.,f
1439, The WHO has acknowledged that self-isolation is an ineffective measure in fighting COVID-19.,f
3452, America “admits its sins“ and declares repentance after the spread of COVID-19.,f
732, “She’s just casually carrying a body with 1 hand..? Sure.. More evidence of coronavirus being a complete hoax with props & street theater.”,f
2337," The internet portal Oiga Noticias accused in a headline the Mayor of Bogotá, Claudia López, of making fun of small and medium-sized companies.",f
1661, Prolonged use of face masks reduces the circulation of oxygen in the blood and can lead to death.,f
313, A video of fire is shared with the claim that a fire erupted at Solapur Airport in Maharashtra state due to firecrackers on 4/5/20 at 9p.m.,f
3742, Two photos showing notes scattered on a street have been shared hundreds of times on Facebook and YouTube alongside a claim they were taken in Italy during the novel coronavirus pandemic. The posts claim Italians have thrown money out of their homes in a symbolic gesture to highlight that money is futile during the pandemic.,f
99, Pune Doctor Megha Vyas dies of COVID-19.,f
2186, 5G mobile networks are linked to the coronavirus outbreak.,f
3215, Egyptian Health Minister arrive in Italy with secret coronavirus cure.,f
2514," Wearing masks for the coronavirus “decreases oxygen intake, increases toxin inhalation, shuts down immune system, increases virus risk, scientifically inaccurate, effectiveness not studied.”",f
3700, Sign outside the Bill & Melinda Gates Foundation says “Center for Global Human Population Reduction.”,f
1532, Germany’s government has sent China a €149 billion charge for damage caused by the pandemic.,f
1214," Luc Montagnier, a Nobel prize winner, claims that Sars-Cov-2 was made in the laboratory to create an HIV vaccine.",f
2077," A tweet allegedly published by Brazilian judge Marcelo Bretas in which he states that hydroxychloroquine “makes spending with expensive hospital equipments unecessary, and that annoys the politicians”.",f
776, Video of Muslims being trained to sneeze purposefully to spread coronavirus.,f
