,title,label
3049, This Lysol disinfectant against coronavirus shows the virus is not new.,f
2054, People in italy are dropping their money on the streets because of COVID-19 crisis.,f
4699, Chloroquine cures COVID-19.,f
3815, Video showing a Muslim man throwing notes to spread coronavirus,f
2704, Two persons with coronavirus escaped from a hospital in Bogota.,f
1666," That the China-centered coronavirus had infected 2.8 million people and killed 112,000.",f
2574, The novel coronavirus (2019-nCoV) “will not last long” in the Philippines because of its warm climate.,f
344, Chicken infected from coronavirus found In Bangalore.,f
3128," A video shows a man being rescued, alive, from inside a tomb. The caption states he was buried alive, after being declared dead of COVID-19.",f
5054, Prince of Qatar is infected with coronavirus.,f
766, A video purportedly shows a winged creature atop the dome of a structure has been viewed tens of thousands of times on Facebook and YouTube alongside a claim that it shows “the image of a devil” on the roof of a church in Italy.,f
3842," A WhatsApp message claiming that Decree Law 6/2020 of March 10 has been modified, allowing nature outings because they do not constitute an agglomeration of people.",f
1061," In the Philippines, Senator Manny Pacquiao was the only senator who responded to the coronavirus crisis.",f
58," 10,000 people have died in Wuhan, China.",f
5403, A video has been viewed thousands of times in multiple posts on Facebook and YouTube alongside a claim it shows that Jakarta Governor Anies Baswedan received an international award for “the best governor” in handling the novel coronavirus pandemic.,f
3281, Video shows a huge crowd of women rushing in a mall in Saudi Arabia after the COVID-19 lockdown was lifted.,f
727, A claim that 500 body bags were delivered to an ice skating rink outside the Australian city of Adelaide has been shared widely on Facebook during the novel coronavirus pandemic.,f
1525," Government of India will provide a relief package of Rs 50,000 to ration card-holders under its scheme ‘Rashtriya Sikhshit Berojgar Yojna’.",f
3759, Video of passengers complaining about the overcharged tickets and the lack of social distancing measures on an Air India flight run by the Indian government to bring back its citizens stranded in foreign countries during COVID-19 crisis.,f
5158, Cow dung and cow urine can cure coronavirus.,f
3210," An image of a child crying calling for his mother, who lost her life due to COVID-19.",f
3786, Wuhan coronavirus is a cross between the bat virus and the pig virus,f
1948, Saddam Hussein explaining what is coronavirus about.,f
2482," When symptoms of COVID-19 appear, people should take azithromycin, ivermectin and Anitta.",f
2878, The novel coronavirus was “man-made.”,f
3327," Pennsylvania House of Representatives approved funding for COVID-19 in June 2019, proving that the pandemic was pre-planned.",f
824, Polish charity organisation WOSP has withdrawn its donation to coronavirus fight in Poland.,f
3884, A video claims Australian scientists said bananas can prevent COVID-19.,f
4179," A video (allegedly) of the Hospital das Clínicas, São Paulo. It shows an empty waiting room. The person filming says that the government is lying when it says there are COVID-19 patients in the hospital.",f
809, “Nearly half of (Missouri) counties have not reported positive (COVID-19) cases.”,f
2479, A decree that allows euthanasia in dependant senior homes has been passed in France.,f
198, Nairobi Governor Mike Sonko has donated 58 million shillings for COVID-19 response.,f
3738," Indian business tycoon Ratan Tata said, the Year 2020 is the year of survival.",f
3886, Croatian PM Plenković opening borders to migrants in the shadow of the coronavirus crisis.,f
2163, Influenza and coronavirus vaccines are more likely to cause upper respiratory tract infections. All COVID-19 tests shows positive result.,f
3626, MMS can be very effective in both preventing and eradicating the coronavirus.,f
239," A herbal tea can cure symptoms of coronavirus, even if it is a bioterrorism weapon.",f
1319," One photograph of a protest shows how the Bolivian government continues its racist policy of repression, despite the COVID-19 pandemic.",f
2070, Rinsing your nose with pure olive oil could heal a sinusitis caused by COVID-19,f
3798," As per Aajtak news channel, PM Narendra Modi announced a shutdown of internet services for a week.",f
4981, There is a microchip in Mexico to diagnose COVID-19.,f
3531, Volcanic ash can kill the coronavirus.,f
1853, This bottle of disinfectant gel proves that the coronavirus existed before 2019.,f
1171, Bill Gates said that the COVID-19 vaccine will permanently change your DNA.,f
972," Death toll in Wuhan due to coronavirus reaches 10,000 people",f
71, Holding your breath lets you check if you have coronavirus.,f
1537, Demonstrations against Chinese people in Italy.,f
1675," Muslims are throwing currency notes on roads to spread coronavirus in Indore, a city in India.",f
2569,"Will Garlic Water Cure Coronavirus?
On the plus side, this ""treatment"" might help keep away others who could potentially infect you.




							False",f
1288, An image claiming that there´s a lot of fish stranded in the Peruvian coast due infection of corpses with COVID-19 dumped in the sea in Ecuador.,f
3130, Justin Trudeau promises to pay off Tamil Nadu (India) government’s debt.,f
2193, Kitchen foods plus morning sunshine can prevent and cure coronavirus.,f
3331, Spanish Education minister Isabel Celaá wore purple latex gloves on a Women’s Day demonstration because she was afraid of the coronavirus.,f
3631, Dr. Li Wenliang discovered coffee can cure coronavirus.,f
731," In North Carolina, “you can be charged with a class H felony for wearing a mask and concealed carrying.”",f
4603, COVID-19 can be treated with the plasma of healed patients. We don’t need a vaccine or a drug.,f
3440," The laser of non-contact thermometers, which are used in public spaces during the coronavirus pandemic, affect the retina.",f
2799, Publications claim Italian kids can go out to the street during the lockdown.,f
3366, A website claiming that China has confirmed that patient zero had sex with a bat.,f
131," In France, the state pays 46 billions a year for its army, but only 1 billion for its inhabitants’ health.",f
2553, Consuming salt and onion can cure the novel coronavirus.,f
5420, A video which would show a “desperate mother” who lost everything during the pandemic.,f
5134, Matterhorn mountain in Switzerland was lit up with Indian tricolour to convey gratitude to the country for sending the life-saving Hydroxychloroquine drugs in the fight against COVID-19.,f
3985," Minister of Health and Welfare of the Republic of China, Chen Shih-Chung, asked the public to stay home at least until June 25th.",f
5011," Claim that two-week isolation measures do not apply to North Macedonian President Stevo Pendarovski as they do to the leaders of SDSM and VMRO-DPMNE, Zoran Zaev and Hristijan Mickoski, after they were in contact with a journalist positive to coronavirus.",f
5293, Does France underestimate the outbreak?,f
4250, Tencent revealed the real number of deaths.,f
3410, The video of doctors singing “Resistiré” with guitar and face masks happened in Mexico.,f
1211," Eat herbs, curmin, like people in India, and you will be safe from COVID-19.",f
1504," João Doria, governor of São Paulo, forbade doctors to give chloroquine to COVID-19 patients.",f
657, “Arsenic album-30 homeopathic medicine can prevent coronavirus. Information given by Ministry of AYUSH.”,f
2610," People come to your house, offer you to try a mask, which is in fact full of chemicals. This gets you asleep and these people rob you.",f
2877," Bolivia approved the use of chlorine dioxide, amid the fight against covid-19.",f
5172, Telangana Ministry in India distributed homeopathic tablets claiming to prevent COVID-19.,f
2199, Employer covered up part of a poster on virus prevention that advised people to stay home when sick.,f
2040, The studies initiated by the “Military Research Institute” transformed the form of virus in 2018.,f
1284, 27 patients with coronavirus are in a Rome hospital.,f
1686, People in Wuhan are locked inside their houses by the Chinese government.,f
352, Army to be deployed to respond to COVID-19 pandemic.,f
5319," COVID-19 isn’t more dangerous than seasonal flu in France, in terms of number of deaths.",f
3342," Auto Mercado is giving away $ 500 coupons, or Papa John’s pizzas for the COVID-19 pandemic.",f
1464, Racist scene against Chinese people in the metro in Belgium.,f
2624, Ruth Mari Calderon from the Academy John Maxwell in Bolivia shares information on the unknown cures for COVID-19.,f
782," Dutch conspiracy theorists (in particular public media figure Rob Jensen) accused UK news medium The Daily Mail of pretending a 2017 photo of a New York mass grave they featured in an article about the coronavirus, was in fact a recent picture. In other words, The Daily Mail was alledgedly trying to mislead its readers.",f
5196," A WhatsApp forward claimed that a vaccine for coronavirus has been discovered. It also claims that the treatment for coronavirus is mentioned in India’s Intermediate Zoology book. The viral forward reads, “It is not a new disease as it is already mentioned in the Intermediate Zoology book along with its treatment. It happens sometimes that many great scientists and doctors do not focus on lesser-known books as they are mostly busy with famous books. (Book name: Zoology, Writer: Dr. Ramesh Gupta, Page No. 1072.) Friends, this is not fake news so I request you to kindly share it maximum so all coronavirus patients are treated in time.”",f
4771," Seven photos have been shared repeatedly in multiple posts on Facebook and Twitter, alongside a claim that they show vegetables donated to disadvantaged people during a curfew prompted by the novel coronavirus pandemic in Sri Lanka.",f
1015," Bolivian Government Minister, Arturo Murillo, said that COVID-19 “is a type of cold”.",f
2204, Here are the measures that Mercadona will implement due to the coronavirus crisis.,f
5464, An Egyptian writer predicted the new coronavirus six years ago.,f
787," Western countries such as Italy, Spain, France, the UK, do not treat elderly patients over 65.",f
561, The video allegedly predicted what would happen in 2020 beforehand.,f
4187, Posts on social media claim that people who have been vaccinated against the flu in the last 10 years will test positive for COVID-19.,f
2862," A picture which states that wearing a protective mask is a “slow, inescapable suicide” because it leads to consuming a dangerous amount of carbon dioxide.",f
3925, Research shows that parts of the HIV genetic code have been inserted into the new coronavirus.,f
3193, This photo shows French nurses holding a sign to denounce police violence.,f
4062, Coronavirus stays in throat for four days before arriving lungs. Gargling with salt water or vinegar kills the coronavirus.,f
2168, Coffee cures coronavirus disease.,f
1673," Euphorbia hirta, commonly known as the asthma plant, cures COVID-19.",f
5290, The main epidemiologist of Sweden admitted a mistake in the fight against COVID-19.,f
777, Whatsapp audio ensures there will be a 24-hour curfew for 5 days in Ecuador.,f
3421," The British already have a natural immunity to COVID-19. So, the quarantine can be lifted earlier.",f
3732, “Food contribution” campaign using the UN logo.,f
917, The WHO said that Colombia is the most organized country in the prevention of coronavirus in America or the second in the world.,f
3731," A COVID-19 case has been diagnosed in Yedikule Hospital, Istanbul.",f
576, Novel coronavirus can be transmitted by packages and/or imported goods shipped from China to Korea.,f
4041," The coronavirus COVID-19 is actually “not a biological weapon”, but a consequence of the 5G network, which “suffocates” humans.",f
20," If people violate the quarantine measures in Ukraine, they will be imprisoned.",f
2940," During the protest in the Salamanca district in Madrid, people sang ‘Bella ciao’.",f
1826, Video of Canadian PM Justin Trudeau’s wife who is suffering from COVID-19.,f
3850, Doctors who recovered from COVID-19 quckly had inhaled steam every day.,f
3914, A photo showing coffins and describing them as coffins of people who died because of the coronavirus.,f
2491," Italian doctors discovered that COVID-19 causes thrombosis instead of pneumonia by doing autopsies on the dead, which is prohibited by the WHO.",f
3194," Warm drinks kill the coronavirus, the virus dies when the ambient temperature is higher than 26ºC, gargling warm water helps treating the disease and the virus stays on your hands for 10 minutes.",f
1205, The new coronavirus was created in a Chinese research facility in Wuhan.,f
1246, Italians are throwing money to the street to demonstrate that health is not bought with money.,f
2298, Boiled orange peels with cayenne pepper are a cure for coronavirus.,f
3244," In Ukraine, utility bills are deferred for two months due to the quarantine.",f
5395," Coronavirus can in no way withstand heat, sunlight or other UV radiation. In other words, skin and surfaces are momentarily sterilized by sunlight or other UV radiation.",f
509, A tweet from Donald Trump in 2009 said that he would ‘never let thousands of Americans die from a pandemic’.,f
2831, A patent that is being shared to claim COVID-19 is old.,f
3095," A report drafted by a scientific panel appointed by Germany’s Interior Ministry, declaring the COVID-19 pandemic is a “global false alarm”, was leaked by a former employee.",f
1971, A large Muslim crowd in the indian city of Haldwani stone pelted doctors when they tried to quarantine the Imam.,f
2259, Bat market and bat meat being sold in Wuhan.,f
2709, Did Donald Trump attempt to steal a COVID-19 vaccine from a German company and refuse testing kits from WHO?,f
4362, A photo shows the novel coronavirus.,f
3136, The owner of the Indian jewellry group Joyalukkas died due to COVID-19.,f
5295, “Bald men are at greater risk of getting infected with coronavirus”,f
78," In Japan, Okinawa Prefecture Governor Tamaki Denny was seen Kachashi dancing with the mayor of Nanjo City. It was reported that “the governor and the mayor danced while the people were terrified about the new coronavirus infection.”",f
1299, The government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.,f
3521, “We’ve still had more deaths to the flu this year than we’ve had COVID-19.”,f
402," A Facebook user attributed a post to ex-President Mahama, saying he will not donate his money to support COVID-19 fight.",f
4271, The new coronavirus survives on shoes and other surfaces.,f
5365, Video of bodies being washed ashore being shared as countries dumping their coronavirus bodies into the sea and thus requesting people to avoid sea food.,f
4031, Australian hospital staff rolled in a Wilson volleyball to keep Tom Hanks company in quarantine.,f
4022, U.S. Vice President Pence urged people with coronavirus to go to the police.,f
1902," Image of tired healthcare workers resting on the floor of a hospital corridor, claimed to be from IDH Hospital in Sri Lanka.",f
760, An image of an elderly Italian man who was asked to pay for the ventilator that he used for his recovery.,f
3876," A claim on Facebook that began to circulate around Wednesday, 3/25/20, says putting a peeled onion in any room can remove “all viruses and bacteria including coronavirus.”",f
3893, Medical University in Vienna has published a study about Ibuprofen and coronavirus.,f
3123, Monkeys are stealing food from a hospital in South Africa.,f
2826," Mayor of São Paulo, diagnosed with COVID-19, used chloroquine, the same drug that was banned by the municipal government.",f
2328, Sauna gives protection against COVID-19.,f
628, This video shows an FBI raid into a synagogue to requisition medical devices.,f
1736, Russia unleashed more than 500 lions on its streets to ensure that people are staying indoors during this pandemic outbreak.,f
388," A picture of the actor in the series Prison Break, Dominic Purcell known as Lincoln Burrows, who isolated himself due to Covid-19.",f
1765, Poison spray for coronavirus from Malaysia and Singapore by air.,f
1105," Some media outlets and internet users reported that Noguchi memorial hospital approved Ghana-made drug, COA- FS to fight coronavirus.",f
173," The coronavirus Aid, Relief, and Economic Security Act gives members of Congress a pay increase.",f
3391," Lombardia, Italy, asks Cuba, China and Venezuela to send doctors.",f
4468," Germany cancels strict quarantine and opens shops, museums, libraries, zoos.",f
2548, A video from a British broadcaster shows Italian coronavirus victims got taken down.,f
423, Walmart is closing hundreds of its stores.,f
2715, Top German virologist Jürgen Rissland recommended drinking whiskey to combat COVID-19.,f
474, A TV news screenshot says the home ministry of India has indicated that the country will be under lockdown after 15 June.,f
933, Video: Americans singing Indian National Anthem thanking India for giving hydroxychloroquine.,f
3054, In New York “every contaminated corpse belongs to the state” and will be incinerated without any “wakes or memorial services to pay your last respects.”,f
2228,"Did the Vatican Confirm Pope Francis Had Coronavirus?
An unreliable website furthered rumors about the pontiff's health in early 2020.




							False",f
3728, Photos show a Chinese man eating “human baby soup” have circulated on social networking platforms. He is seen sitting at a table with a stillborn baby served in front of him.,f
1361, Alcohol gel bottles can explode in a hot car.,f
282,"Did Costco Issue a Recall Notice for Toilet Paper?
Even if COVID-19 hasn't infected the entire population, a mania for buying bathroom tissue apparently has. 




							False",f
1711," Video shows Muslim prayers in the White House, in Washington DC, due to the outbreak.",f
3044, Audio message warns of the arrival of COVID-19 at Suba hospital in Columbia.,f
272, Donald Trump’s claim that the USA had more testing than all other countries combined.,f
3853, Supermarkets in Germany will only open two days a week. A screenshot shows a report from the media outlet Focus.,f
383, Image of seven month pregnant lady doctor from Sri Lanka in the battle against COVID-19.,f
1340, Video of Rahul Gandhi and Priyanka Vadra breaking ‘lock down’ regulations.,f
2984,"Does Trump Own Stock in a Company CDC Uses for COVID-19 Tests?
The U.S. president’s finances are complex, but does Donald Trump actually benefit from the CDC’s testing procedures for the new coronavirus?




							False",f
5073," Video shows a parasite being removed for someone’s lips, sharing it in relation with coronavirus.",f
4102," The Tunisian President, Qais Said, has ordered the dispatch of a medical delegation to Algeria to help it fight Coved-19.",f
4401, A Chinese market caused the new coronavirus (video).,f
3792, Drinking water every 15 minutes prevents the coronavirus.,f
4742, Ibuprofen can be an aggravating factor; one should use Paracetamol instead.,f
4141, A photo shows two Italian nurses in a hospital a few days before they got COVID-19 and died.,f
2024, A Facebook post which would list the ingredients for the Covid-19 vaccine.,f
2694, An audio clip of Dr. Naresh Trehan cautioning people about the danger of COVID-19 in India.,f
3788, Bill Gates personally will profit from a COVID-19 vaccine and he owns a company that plans to implant microchips in everyone.,f
3026, Many corpses from South Taiwan were sent to Taichung to burn. Taiwan has a serious community infection.,f
4246, BIll Gates contributed to the spread of coronavirus.,f
1098," First death from coronavirus in Barranquilla, Columbia.",f
1005, Donating plasma or blood is free testing for the coronavirus.,f
4925," A post has been shared repeatedly on Facebook, Twitter and on messaging app Line that claims Italy suffered a spike in novel coronavirus infections as a direct result of Italian citizens wearing shoes in their homes.",f
5396, Ivermectine destroys coronavirus in 48 hours.,f
1741, Chinese doctor Zhong Nanshan advised to rinse your mouth with salty water to prevent 2019n-Cov.,f
887," Picture of “baile funk” (a type of Brazilian popular party) in São Paulo during the coronavirus, despite restrictions of mass gatherings due to the COVID-19.",f
1828," No coronavirus in Nigeria yet, according to pastor.",f
834, Chloroquine effectiveness has been proved.,f
2030," A video shows that after drinking snake blood during training in Thailand, US soldiers went to Wuhan for the Military World Games. The US soldiers were the intermediate hosts of COVID-19.",f
1895, A video clip of a leading opposition politician in India has been viewed thousands of times in multiple Facebook and Twitter posts alongside a claim that it shows him making a confusing remark about India’s system for classifying regional COVID-19 infections levels.,f
3693, A video shows body bags piled up in a Spanish hospital .,f
2002, Director of WHO is dancing in a night club in violation of COVID19 guidelines.,f
3704, Emirati singer Ahlam’s Mask Is Crowned With Diamonds.,f
3737, A Facebook user shared a video that shows dead bodies being washed ashore at some unidentified beach.,f
1329, Grape vinegar is the antidote of the coronavirus.,f
667, This photo is a “chinese tapa”¨from a bat.,f
1532, Germany’s government has sent China a €149 billion charge for damage caused by the pandemic.,f
991, You shouldn’t open your windows.,f
756," A video has been viewed thousands of times in multiple Facebook posts which claims to show the Koran being distributed to people in China after it lifted a “ban” on the Islamic holy text following the outbreak of the novel coronavirus, COVID-19.",f
3401," “These Helpless People are not Tablighis ,They are Poor Hindus Who are Stranded due to Lockdown .Has any TV Chanel discussed This?”",f
2091, Data from civil registry offices in Brazil proves there is not a pandemic,f
3823," After revision, São Paulo state registers only 26 deaths by COVID-19.",f
3298, The World Health Organization is offering free internet for the public to access information about COVID-19.,f
2469, Video shows an empty Brazilian market and the cause of the shortage is the social isolation measures.,f
2520," “if your child gets this virus, they’re going to the hospital alone in a van with people they don’t know, to be with people they don’t know. You will be at home without them in their time of need.”",f
1111, A nurse claims that Delhi govt has stopped funding for the hotel stay for doctors and nurses treating COVID-19.,f
4234," The governor of the state of São Paulo, João Doria, transferred a helicopter used for health case to use it for his personal transport.",f
814," Some news sites suggested that Ghanian President, Akufo-Ado planned on resigning and will not contest come December if Ghana recorded 500 cases of COVID-19.",f
2513, A video of a Muslim man spitting on police to spread coronavirus when he was being taken into custody.,f
574, It is false that this Wednesday a curfew is in effect for 14 days in Costa Rica.,f
1539," Professor Dr Tasuku Honjo, caused a sensation today in the media by saying that the coronavirus is not natural.",f
85, An audio message attributed to famous Bangalore doctor’s voice said people need not get tested for Coronavirus till the ninth day of showing symptoms and not to wear masks as the medical staff need them utmost.,f
3663, Italians pull down EU flags and replacing them with Russian and Chinese flags because of Russia and China helping them fight the coronavirus epidemic.,f
3209, Croatian doctor claims that coronavirus was created by 5G network with the goal to force obligatory vaccination.,f
3271, COVID-19 is a bacteria causing death due to thrombosis.,f
534, Cuba discovered a serum that cures COVID-19.,f
1730," DRC president, Felix Tshisekedi, has suspended the payment of rents and water and electricity bills because of coronavirus.",f
1558, An alkaline diet could prevent COVID-19.,f
2586, Welfare Ministry for the Region Lombardy has said that “China lied to us” and “all of the data provided by the Chinese government are fake.”,f
681," According to a WHO report, not a single vegetarian person in the world has been found to suffer from coronavirus.",f
4063,"Did 7 Children Die in Senegal from COVID-19 Vaccine?
This is the false rumor you get when you mix a door-to-door salesman, a health ministry T-shirt, and growing concern over the COVID-19 pandemic. 




							False",f
403, A viral WhatsApp message suggests that lemongrass tea kills COVID-19.,f
4937, The Palestinian Ministry of Health publishes a segmented map of Palestine in proportion to the terms of the deal of the century.,f
1508, WHO says coronavirus transmission Is no longer happening just through droplets but also in the air.,f
3014," Image of food distributed in isolation centers in the state of Kerala, India.",f
2100, Chinese intelligence officer reveals coronavirus is a bioweapon.,f
512, A doctor named Leslie Chow discovered the coronavirus and died after contact with coronavirus patients.,f
455,"Did the TV Show ‘My Secret Terrius’ Predict Coronavirus?
COVID-19 is caused by a coronavirus, but not all coronaviruses cause COVID-19. 




							False",f
2820," Image claiming that Polish Church will get 4,6 billion zlotys from the government due to the coronavirus.",f
871, Cuba has developed a vaccine against coronavirus.,f
4175, Video shows muslim women spitting in plastic bags and throwing them into the houses to spread coronavirus.,f
1429, People rioting on the streets of London due to economic crisis in the wake of coronavirus outbreak.,f
4286, The Sudanese minister did put on a mask while meeting the Chinese ambassador.,f
3015," Semen, when ingested or used as hand sanitizer, can kill and prevent the novel coronavirus.",f
556, President Donald Trump’s statement that lupus patients are not vulnerable to COVID-19 is not true.,f
3343," Dr. Abdul Rahman Al-Youbi, Director of King Abdulaziz University in Saudi Arabia, shares the news of a new vaccine for Covid-19 created by Saudi doctors.",f
1701, Coronavirus is not new; there is a vaccine for dogs.,f
2900, Costa Rican government will give $1 million to scientist Christian Marín’s company for research on COVID-19.,f
3166," A new case of coronavirus has been confirmed in Tulcán, Ecuador.",f
2176, Giant hornets migrated to Europe due to the outbreak of coronavirus.,f
2415, Australian researchers have found that bananas can help prevent infection of COVID-19.,f
4170, “Hydroxychloroquine cures this ‘virus.’ It just so happens this is the treatment used for radiation sickness!!”,f
3135," Death of a young Sri Lankan nurse living in Adelaide, Australia was due to COVID-19.",f
463, A “face mask exempt card” allows you to cite the ADA and not wear a mask.,f
3386," Dr. Anthony Fauci said: “as soon as a COVID-19 vaccine is manufactured, it must be delivered to healthcare professionals for immediate human injection. Proper studies can be done later.”",f
2588, Giving high doses of vitamin C to patients with COVID-19 has proved to be effective in combating the disease.,f
4236," Lies spread by Serbian authorities about COVID-19. For example, the virus does not affect pregnant women, children and young people; no newborn is infected with the coronavirus; the virus does not last long on objects; the number of respiratory machines that Serbia possesses, etc.",f
3084," If you are not a carrier of the virus, surgery masks should be worn inside out.",f
1430, Left-wing Spanish politicians Irene Montero and Pablo Iglesias have private sanitarian services waiting in front of their homes.,f
1729, The WHO advises against consuming bakery products.,f
5251, A 2015 research article about a lab-made coronavirus referred to the current outbreak.,f
3251, Image claiming to be Sri Lankan Soldiers and Police having their meals on the streets during COVID-19 pandemic.,f
4203, There is 5G equipment labeled “COV-19”.,f
410, Video showing crowded São Paulo avenue was recorded in act in favor of president Jair Bolsonaro and against coronavirus safety measures.,f
1441," The parks of Adra, in Spain, are being fumigated with poison.",f
4073, “Governor Gretchen Whitmer [of Michigan] spent the past weekend at her VACATION COTTAGE at Birch Lake. Violating her own EXECUTIVE ORDER.”,f
440, Spanish cartoonist portreyed Turkey’s success on COVID-19.,f
329, Drinking water every 15 minutes helps to avoid the contagion of cononavirus.,f
2348, Neuroscientist Rodolfo Llinás says that if you can last 10 seconds without coughing and without discomfort it means that there is no fibrosis in the lungs and therefore no coronavirus infection.,f
245," Lockdown policies are responsible for the high death rates in Spain, Belgium, Italy and France.",f
3025, The mortality rate for the flu is “right around” that of the new coronavirus: “It’s right around 2%.”,f
2230, There is a person with coronavirus in Huelva on 2/4/20.,f
1193, A video has been viewed thousands of times in multiple posts on Facebook and YouTube alongside a claim that it shows Chinese citizens converting to Islam as a result of the novel coronavirus pandemic.,f
3678, Cocaine kills the coronavirus.,f
425," A doctor from Rio de Janeiro, Brazil, releases audio saying isolation should be over since there are few patients with COVID-19 in the city.",f
3377, An image shows Senate Minority Leader Chuck Schumer criticizing President Trump’s restrictions on foreign nationals traveling to the U.S. from China.,f
4688," A sensationalist headline claiming that there is a new virus in China, the hantavirus.",f
3762, Photo shows the queue in front of a shopping center in Turkey.,f
3719, Costa Rica is at the peak stage of the virus.,f
1632, Medical report of Hospital General Universitario Santa Lucía de Cartagena (Murcia) from a person with possible coronavirus.,f
3972, News channels suggest drinking tulsi and noni juice will help prevent the novel coronavirus.,f
3958, China has successfully tested an anti-coronavirus serum made in Egypt and presented in Beijing by the Egyptian Minister of Health.,f
3665, Migrants are defying lockdown and have taken to Ahmedabad’s streets in India.,f
744, UNICEF advises a certain set of steps to follow for coronavirus.,f
1679," A news site, Adepanews, stated that the Ghana Health Service announced a 100% COVID-19 recovery rate.",f
368, A whole onion located indoors can absorb the viruses in the air.,f
3203, Five deep breaths followed by a forced cough helps against COVID-19.,f
1385," Opposition parties in Japan have opposed all deliberation in parliament, blocking commission meetings for two days because they wanted to look more carefully into the contents of the supplementary budget.",f
660, Video of a person infected with coronavirus committing suicide in New York.,f
2782, This image is related to the coronavirus outbreak.,f
4016, A video shows pigs buried in China because of the coronavirus.,f
3820," Governor of São Paulo said he signed a contract with China for the production of a coronavirus vaccine in August 2019, which proves that the pandemic is a scam.",f
1008," 3,000 Ecuadorians are infected with coronavirus.",f
398, Photo of a vaccine developed by U.S. scientists for COVID-19.,f
3310, CNN congratulated Costa Rica for being “discharged” from COVID-19.,f
2201, COVID-19 is a bacterium that is easily treated with aspirin or a coagulant.,f
5301," Katy Perry, Madonna and Black Sabbath shared videos of Italy’s flash mob with fake audio.",f
5170, A charitable hospital in Pakistan charged patients for novel coronavirus tests.,f
3529," Minister for the Presidency of Bolivia, Yerko Nuñez, said: Government will use savings from the Bolivian State to take care of the health of Bolivians.",f
1049, Indian Social Activist Trupti Desai arrested for buying liquor during the COVID-19 lockdown.,f
2339, Melinda Gates divorced her husband Bill because he created a toxic vaccine whose purpose is to destroy the African.,f
2652, A herd of deer reclaimed the Ooty-Coimbatore road.,f
3776, Bollywood actor Aamir Khan is helping the needy during the COVID-19 crisis by sending flour bags with cash in them.,f
1704, The Food and Drug Administration (FDA) authorized Bodysphere’s two-minute COVID-19 testing kit.,f
1858, USA government warned Brasilian government about “the mortal danger” of Chinese tests.,f
285," Academia Sinica, Taiwan research institute, developed antibodies for rapid testing as a China representative of the WHO took the credit.",f
2511, Photos purport to show the collapse of a temporary hospital in Wuhan.,f
1542, Left-wing parties in Brazil asked the Supreme Court to prevent the Army from making beds at the Military Hospital available for people with COVID-19.,f
2873, A photo of a couple locked in an intimate embrace with their face masks lowered has been shared in Facebook posts that claim they were nurses who were treating COVID-19 patients in an Italian hospital.,f
670, Pope Francis allows the use of artificial intelligence to implant microchips.,f
1502," A photo of Wilson Witzel, governor of Rio de Janeiro, having lunch at a restaurant by the sea. On the caption, it says that while the population of Rio is in lockdown, the governor is enjoying a fancy meal in Angra dos Reis.",f
499, The Government of Andhra Pradesh has made Kanipakam temple a quarantine center for coronavirus suspects.,f
2181, Video shows a huge crowd of migrant workers gathered in Maharashtra amid COVID-19 lockdown.,f
1395, China is planning to kill coronavirus patients.,f
2066," A worker at the Prince hotel in Mehdipatnam (Hyderbad, India) has tested positive for coronavirus.",f
2710, Drink (warm) water or gargle every 15 minutes to rinse the new coronavirus down.,f
3542, Ministry of Health blocked the respirators that Seat was producing in Spain.,f
4059, Most countries affected by COVID-19 are along the same 40-degree north latitude.,f
4158, An Ecuadorian doctor saves lives during the Wuhan crisis.,f
2461, A doctor warned about 57 positives cases that should be hidden in Ecuador.,f
219, COVID-19 is sparing essential workers.,f
1421," A video shows a naked man vandalizing a “mosque”, linking him with coronavirus pandemic in India.",f
3208, A viral screenshot of a story allegedly published by the BBC claiming Ghana has recorded its first confirmed coronavirus case.,f
2607," This image shows two people seen going around pretending to give protective masks to people in need. Be careful, they’re thieves and not healthcare personnel.",f
2745," As coronavirus outbreak surges, PM Narendra Modi has decided to facilitate fellow countrymen with free masks under the ‘Swacch Bharat’ scheme.",f
1833, The image shows COVID-19 patients and the state of coronavirus isolation ward in Pakistan.,f
4139,"Do Flu Vaccines Increase Your Risk of Testing Positive for COVID-19?
Anti-vaccine advocates, including Dr. Rashid Buttar, have seized on the COVID-19 coronavirus pandemic to spread misinformation.




							False",f
2289," After many hours working in the medical isolation ward, a picture of an Egyptian hero from the Egyptian White Army.",f
2003," An image circulated on social networks that assured that the Government of Guatemala already had a plan for the reopening of commercials, churches and schools.",f
1510,"Does an 1866 Court Case Bar States from Enforcing Social-Distancing Regulations?
States may in fact use police powers to protect the health, safety, and welfare of persons within their borders.




							False",f
3460, Says kitchen worker in viral video is potentially spreading coronavirus by blowing into food containers.,f
1753," Before reaching the lungs, the coronavirus remains in the throat for three or four days and at this time the person begins to cough and have a sore throat. If you drink a lot of water and gargle with warm water and salt or vinegar, you can remove the virus.",f
3949," Not wearing a mask in public places is a criminal offence in Ghana, according to viral social media messages.",f
2402, A police officer in Bihar’s Bhagalpur Central Jail has tested positive for coronavirus.,f
5173, The new coronavirus is as dangerous as the plague and cholera.,f
860, Japanese Nobel laureate professor Tasuku Honjo who had worked for 4 years in Wuhan laboratory said that coronavirus was synthetically manufactured in Wuhan laboratory.,f
